"","sample51","sample52","sample53","sample54","sample55","sample56","sample57","sample58","sample59","sample60","sample61","sample62","sample63","sample64","sample65","sample66","sample67","sample68","sample69","sample70","sample71","sample72","sample73","sample74","sample75","sample76","sample77","sample78","sample79","sample80","sample81","sample82","sample83","sample84","sample85","sample86","sample87","sample88","sample89","sample90","sample91","sample92","sample93","sample94","sample95","sample96","sample97","sample98","sample99","sample100"
"TBC1D9B",1.5,1,1.5,3,1.5,2,2,1.5,1,2,1,2,3,2,0.5,2,1,1,1,1.5,1,1,1,1,2,1,2,2.5,1,1,1.5,1,2,1.5,1,2,2,1,1,1,1,1.5,1.5,1.5,1,1,1,2.5,1,1
"TBCA",1.5,1,1.5,2,1.5,2,2,1,1,2,1,1.5,2,2,1,2.5,1,1,1,1.5,1,0.5,1.5,1,2,1,2,2.5,1,1,1.5,1,2,1.5,1,2,2,1,1,1,1,1.5,1.5,0.5,1,1,1,1.5,1,1
"TBCAP1",0.5,1,0.5,2,1,1,1.5,1,1,1,0.5,1,1,2,0.5,1.5,0.5,1,0.5,0.5,0.5,0.5,0.5,1,2,1,1,2.5,1,0.5,0.5,1,2,1,1,1,1,0.5,2,0.5,0.5,1,0.5,0.5,0.5,0.5,1,1,0.5,1
"TBCB",1,1,1,3,1,1.5,2,1,1,2,1,1,2,2,1,3,1,1,1,1.5,1,1,1.5,1,2,1,2,2.5,1,1,1,1,3,1.5,1,2.5,2,1,2,1,1,1,1.5,1,1,1,1,2,1,1
"TBCC",1,1,1,4,1,2.5,2,1,1,2,1,1,3,2,1,2,2,1.5,1,1,1,1,2.5,1,2,1,2.5,2,2,2.5,1.5,1,2,1.5,1.5,3.5,3,1.5,1.5,1,1.5,1,1,1,1,1,1,2,1,1
"TBCCD1",1,1,1,2.5,1,2,2,1,1,2,1,1,2,1,1,1.5,1,1.5,1,1,1,1,1.5,1,2,1,3,2,1,1,1.5,1,2,2.5,1,2,2,1,2,1,1,1,1,1.5,1,0.5,1,2,1,2.5
"TBCD",1.5,1,1.5,2,1,2,2,1,1,2,1,1,2,1.5,1.5,2.5,1,1.5,1.5,1,1.5,1,2.5,1,2,2,2.5,2.5,1,2,1,1,2,2,1,1.5,2,1,1,1,1.5,1,2,1,1,1,1,3,1,1.5
"TBCEL",1,1,1,2.5,1,1.5,2,1,1,2,1,1,2,1.5,1,1.5,1,1,1,1,1,1,1,1,2,1,2,1.5,1,1,1,1,2,1.5,1,2,2,1,1.5,1,1,1,1,1,1,1,1,2,1,1
"TBCK",1,1,1,2.5,1,1.5,1,1,1,2,0.5,1,1.5,1.5,1,1.5,0.5,0.5,1,1,0.5,1,1,1,1.5,0.5,1,2,1,0.5,1,1,3,1.5,1,1,2,1,1,0.5,0.5,1,1,0.5,1,0.5,1,1,1,0.5
"TBK1",1,1,1,3.5,1,1.5,1.5,1,1,2,1,1,1.5,1.5,1,2,1,1,1,1,1,1,2,1,1.5,1,2,2,1,1,1,1,1,2,1,1.5,2,1,1.5,1,1,1,1,1.5,1,1,1,2,1,1
"TBKBP1",1.5,1,1.5,2,1,2,2,1,1,2,1,1,2,1.5,1,2.5,1,1.5,1,1,1.5,1,2.5,1,2,1,2,2.5,1,1.5,1,1,2,2,1,1.5,2,1,1,1,2,1,1,1,1,1,1,2,1,1
"TBL1X",0.5,1,0.5,2,1,1,1.5,1,1,1,0.5,1,1,2,0.5,1.5,0.5,1,0.5,0.5,0.5,0.5,0.5,1,2,1,1,2.5,1,0.5,0.5,1,2,1,1,1,1,0.5,2,0.5,0.5,1,0.5,0.5,0.5,0.5,1,1,0.5,1
"TBL1XR1",1,1,1,2.5,1,2,2,1,1,2,1,1,2,1,1,1.5,1,1.5,1,1,1,1,1.5,1,2,1,2.5,2,1,1,1.5,1,2,2.5,1,2,2,1,2,1,1,1,1,1.5,1,1,1,2,1,2.5
"TBL2",1,1,1,2.5,1.5,1.5,1,1,1.5,2,1,1,1.5,2,1,2.5,1,1,2.5,1.5,1,1,3,1,3,1,2,3.5,1,2,1.5,1,4.5,2,1.5,2,3,1,2,1,1,1,1,1,1,1.5,1,2,1.5,1.5
"TBL3",1,1,1,2,1,2,2,1,1,2,0.5,1,1.5,1.5,1,2.5,0.5,1,1,1,1,1,2,1,2,1,2,2,0.5,1,0.5,1,2,2,1,2,1,1,2,0.5,0.5,1,1,1,1,0.5,1,2,1,1.5
"TBP",1,1,1,1.5,1,1,2,1,1,2,1,1,1,1,1,2.5,0.5,1,0.5,1,1,0.5,1.5,1,2,1,1.5,1,0.5,1,0.5,1,2,1.5,0.5,1.5,1,1.5,1.5,1,0.5,1,1,1,0.5,1,0.5,2,1,1
"TBPL1",1,1,1,1.5,1,1,2,1,1,2,1,1,1,1,1,1.5,0.5,1,0.5,1,1,0.5,1.5,1,2,1,1.5,1,0.5,1,0.5,1,2,1.5,0.5,1.5,1,1.5,1.5,1,0.5,1,0.5,1,0.5,1,0.5,2,1,1
"TBRG1",1,1,1,2.5,1,1.5,2,1,1,2,1,1,2,1.5,1,1.5,1,1,1,1,1,1,1,1,2,1,2,1.5,1,1,1,1,2,1.5,1,2,2,1,1.5,1,1,1,1,1,1,1,1,2,1,1
"TBRG4",1,1,1,2.5,1.5,1.5,2,1,1.5,2,1,1,1.5,2,1,2.5,1,1,1,1.5,1,1,2.5,1,1,1,2,3.5,1,2,1.5,1,4.5,2,1.5,2,3,1,2,1,1,1,1,1,1,1.5,1,2,1,1
"TBX1",1,1,1,3,1.5,1.5,2,1,1,2,1,1,1.5,2,1,1,1,1,1.5,1,1,1,2,1,2,1,2,1.5,1,1,1,1,2,1.5,1,2,2,1,2.5,1,0.5,1,1,0.5,1,0.5,1,2,1,1
"TBX10",1,1,1,2.5,1,1.5,2,1,1,2,1,1,2,1.5,1,1.5,1,1,1,1,1,1,2,1,2,1,2,1.5,1,1,1,1,2,1.5,1,2.5,2,1,1.5,1,1,1,1,1,1,1,1,2,1,1
"TBX15",2.5,1,1,2,1,1,2,1,1,2,1,2,1.5,1,1,2.5,0.5,1,1,1,1,1,2,1,2,1,1,2.5,1,1,1,1,2,2,1,2,2,1,1.5,1,1,1,1.5,1,1,1,1,2,1,1
"TBX18",1,1,1,1.5,1,1,2,1,1,2,1,1,1,1,1,1,0.5,1,0.5,1,1,0.5,2.5,1,2,1,1.5,1,0.5,1,0.5,1,1,1.5,0.5,1.5,1,1.5,0.5,1,0.5,1,0.5,1,0.5,1,0.5,2,1,1
"TBX19",4.5,1,2,2.5,1.5,6,2.5,1.5,1,2.5,1,1.5,3,2,1,4,2,1.5,3,2,1.5,1.5,4,1,3,1.5,4.5,2.5,1,2,1,1,2,2.5,2,4,3,1,2.5,1.5,2,3,1.5,1.5,1.5,1,1.5,2,1.5,1
"TBX2",1.5,1,1.5,2,1,2,2,1,1,2,1,1,2,1.5,1.5,2.5,1,1.5,1.5,1,1.5,1,2.5,1,2,2,1.5,2.5,2,2,1,1,2,2,1,1.5,2,1,1,1,1.5,1,1,1,1,1,1,2,1,1
"TBX2-AS1",1.5,1,1.5,2,1,2,2,1,1,2,1,1,2,1.5,1.5,2.5,1,1.5,1.5,1,1.5,1,2.5,1,2,2,1.5,2.5,2,2,1,1,2,2,1,1.5,2,1,1,1,1.5,1,1,1,1,1,1,2,1,1
"TBX21",1.5,1,1.5,2,1,2,2,1,1,2,1,1,2,1.5,1,2.5,1,1.5,1,1,1.5,1,2.5,1,2,1,2,2.5,1,1.5,1,1,2,2,1,1.5,2,1,1,1,2,1,1,1,1,1,1,2,1,1
"TBX3",1,1,1,3.5,0.5,1.5,1.5,1,1,2,1,1,2.5,1.5,1,2,1,1,1,1,1,1,2,1,1.5,1,2,2,1,1,1,1,2,2,1,1.5,1,1,1.5,1,1,1,1.5,1,1,1,1,2,1,1
"TBX6",1,1,1,2,1,2,2,1,1,2,0.5,1.5,1.5,1.5,1,2.5,0.5,1,1,1,1,1,2.5,1,2,1,3,2,0.5,1,0.5,1,2,2,1,2,1,1,2,0.5,0.5,1,1,1,1,0.5,1,2,1,1
"TBXA2R",0.5,1,1,3,1,1,1,1,1,1,0.5,1,2,1,1,1.5,1,1,1,1.5,1,1,1,1,1,1,2,2.5,1,1,1,1,3,1.5,1,1.5,2,1,1.5,1,1,1,1,1,1.5,1,1,2,1,1
"TBXAS1",1,1,1,2.5,1.5,1.5,1,1,1.5,2,1,0.5,1.5,1.5,1,2,1,1,1.5,1.5,1,1,2,1,2.5,1,2,3.5,1,2,1.5,1,4.5,2,1.5,2,3,1,2,1,1,1,1,1,1,1.5,1,2,1.5,1
"TC2N",1,1,1,1,1,1.5,1,1,1,1.5,1,1.5,2,1,1,1.5,1,1,1,1,1,1,1,1,2,1,1.5,1.5,1,1,1,1,2,1,1,1.5,2,1.5,1,1,1,1,0.5,0.5,0.5,1.5,0.5,2,1,1
"TCAF1",1,1,1,2.5,1.5,1.5,1,1,1.5,2,1,1,1.5,1.5,1,2,1,1,1.5,1.5,1,1,2,1,2.5,1,2,3.5,1,2,1.5,1,4.5,2,1.5,2,3,1,2,1,1,1,1,1,1,1.5,1,2.5,1.5,1
"TCAF1P1",1,1,1,2.5,1.5,1.5,1,1,1.5,2,1,1,1.5,1.5,1,2,1,1,1.5,1.5,1,1,2,1,2.5,1,2,3.5,1,2,1.5,1,4.5,2,1.5,2,3,1,2,1,1,1,1,1,1,1.5,1,2.5,1.5,1
"TCAF2",1,1,1,2.5,1.5,1.5,1,1,1.5,2,1,1,1.5,1.5,1,2,1,1,1.5,1.5,1,1,2,1,2.5,1,2,3.5,1,2,1.5,1,4.5,2,1.5,2,3,1,2,1,1,1,1,1,1,1.5,1,2.5,1.5,1
"TCAIM",1,1,1,1.5,1,2,2,1,1,2,1,1,2,1.5,1,1.5,1,1,1,1,1,1,2,1,2,1,2.5,1.5,1,1,1.5,1,2,2.5,1,2,2,1,1.5,1,1,1,1,1,1,1,1,2,1,1
"TCAP",1.5,1,1.5,2,1,2,2,1,1,2,1,1,2,1.5,1,2.5,1,1.5,1,1,1,1,2.5,1,2,1,2,2.5,1,1,1,1,2,2,1,1.5,2,1,1,1,0.5,1,1,1,1,1,1,2,1,0.5
"TCEA1",1,1,5,2,1,2,3.5,1,1,2,1.5,1,4,2,1,2,1,1,1,3,1,1.5,3,1,3,1,3,2,1,2,1.5,1,3,0.5,1,4.5,3,1,1.5,1,1,2,1.5,1,1.5,1,1.5,2,1,1
