,padjScreen,p_naive,p_aware
ABCA17P,1.4214221394142234e-05,4.470644620268705e-06,0.012872157857770412
ABCA2,0.49443098205153924,,
ABCA3,2.758220426258303e-17,1.0072535788832218e-13,2.7391993982193694e-18
ABCA4,9.477572564362808e-23,6.0383018543452155e-24,1.823190343495993e-18
ABCA5,4.288124839946935e-17,1.2887293816613517e-06,4.333148019491606e-18
ABCA6,1.6844703052275274e-28,6.407581579253967e-17,7.069207822944798e-30
ABCA7,0.6943118987945691,,
ABCA8,4.350694607914278e-43,9.600840540234e-34,6.514148860010816e-45
ABCA9,6.562512002547334e-35,4.806714778685988e-24,1.7123850901279077e-36
ABCB1,3.048326051829265e-16,4.6409650828074615e-12,3.337894300664189e-17
ABCB10,1.007897755967151e-06,0.0056907827939241575,2.7727919070359086e-07
ABCB4,9.309424022096633e-21,6.905723336470789e-22,1.130107172306e-11
ABCB5,0.003667168171056393,0.003140650673335759,0.0026967873016320123
ABCB7,1.8054929248941086e-10,2.8758304990392087e-05,3.3589392169454574e-11
ABCB8,0.0001020758755658394,3.561811351363923e-05,0.0910639578839009
ABCB9,1.138359699789402e-15,1.3087317497889468e-16,1.1043979488650956e-08
ABCC1,0.003147171962925542,0.001336609563777274,0.47645416383951233
ABCC10,1.1320595395470284e-09,2.272769881986967e-10,0.23618244859534118
ABCC13,7.252074795756069e-12,9.289852857089108e-10,1.1757137909744946e-12
ABCC2,1.4136940887673056e-26,6.797957409952128e-28,1.8841924243740277e-23
ABCC3,1.1556080233092918e-29,4.4656323962374475e-31,7.466890238150085e-20
ABCC4,0.8834808686989027,,
ABCC5,0.03847964656795454,0.018938603386638657,0.9041991636795543
ABCC6,2.6839004738969613e-19,3.1116623274844356e-13,2.2552033989473412e-20
ABCC6P1,0.01205639009960368,0.47905558076521726,0.005534584147985314
ABCC6P2,0.00038002409786693815,0.21094966473408233,0.00014263889085879144
ABCC8,0.007745785293916696,0.03131690956780241,0.0034633708225843976
ABCC9,2.0081090251060493e-06,2.8930903380767615e-05,5.716423678575993e-07
ABCD1,4.598709492663754e-05,9.946453310109371e-05,1.5386648839923363e-05
ABCD2,0.1601336740185101,,
ABCD3,0.00018068808464293096,0.24126756739104702,6.497968302408087e-05
ABCD4,7.351388040644321e-08,0.023543257698884504,1.7846389642655125e-08
ABCE1,3.858880194470349e-15,4.678305369363747e-16,1.8703777817490423e-09
ABCF1,6.3290377024265365e-15,7.830689975386711e-16,0.28003610207856144
ABCF2,3.010346581373509e-16,3.293501695948527e-17,0.07356898669863293
ABCF3,1.4133623181855344e-09,2.8678189184853103e-10,0.8808566421801081
ABCG1,5.829287426028638e-20,2.242746481754416e-18,4.621129942602225e-21
ABCG2,5.205735431478961e-16,2.0354322889997547e-15,5.800712594327739e-17
