,truth_class,DE_naive,DE_aware,predicted_class,sample_size,cn_signal,replicate
PACRGL,NEUTRAL,True,True,DIG,60,strong,2
BMP6,DSG,True,False,DSG,60,strong,2
TGOLN2,DIG,True,True,DIG,60,strong,2
LPIN2,NEUTRAL,False,False,NEUTRAL,60,strong,2
ALG1,DCG,False,True,DCG,60,strong,2
FUNDC2P2,DIG,True,True,DIG,60,strong,2
SLC16A8,NEUTRAL,False,False,NEUTRAL,60,strong,2
PAXBP1,DIG,True,True,DIG,60,strong,2
AASS,DIG,True,True,DIG,60,strong,2
TCF7L1,DIG,True,True,DIG,60,strong,2
MAP6,DIG,True,True,DIG,60,strong,2
KCNH1,DCG,False,True,DCG,60,strong,2
IGSF8,DCG,True,True,DIG,60,strong,2
RIPK2,DCG,False,False,NEUTRAL,60,strong,2
CAVIN2,DIG,True,True,DIG,60,strong,2
ID4,DSG,True,False,DSG,60,strong,2
MYL6P1,DSG,True,False,DSG,60,strong,2
HAS1,DSG,True,False,DSG,60,strong,2
NAF1,NEUTRAL,False,False,NEUTRAL,60,strong,2
MARK1,DCG,True,True,DIG,60,strong,2
IGFL1P1,DIG,True,True,DIG,60,strong,2
RPL15P14,DIG,True,False,DSG,60,strong,2
CCDC97,DIG,True,False,DSG,60,strong,2
LINC02611,DIG,True,True,DIG,60,strong,2
RRAS,DSG,False,False,NEUTRAL,60,strong,2
MIR34AHG,NEUTRAL,False,False,NEUTRAL,60,strong,2
CD300LF,DCG,False,True,DCG,60,strong,2
CHRM3-AS2,DCG,False,True,DCG,60,strong,2
CDH18,DCG,False,True,DCG,60,strong,2
SLC22A13,NEUTRAL,False,False,NEUTRAL,60,strong,2
ABCA9-AS1,DCG,False,True,DCG,60,strong,2
LINC01055,NEUTRAL,False,False,NEUTRAL,60,strong,2
PRR14L,NEUTRAL,False,False,NEUTRAL,60,strong,2
DERL1,DCG,False,True,DCG,60,strong,2
GPR3,NEUTRAL,False,False,NEUTRAL,60,strong,2
ABCC4,DIG,True,True,DIG,60,strong,2
INPP5E,NEUTRAL,False,False,NEUTRAL,60,strong,2
ZNF236-DT,NEUTRAL,False,False,NEUTRAL,60,strong,2
ZIC2,DIG,True,True,DIG,60,strong,2
ST8SIA6-AS1,DCG,False,True,DCG,60,strong,2
MICAL1,DIG,True,True,DIG,60,strong,2
YWHABP2,DIG,True,True,DIG,60,strong,2
ASF1A,DIG,True,True,DIG,60,strong,2
MYL6P5,DCG,False,True,DCG,60,strong,2
H1-10,DSG,True,False,DSG,60,strong,2
MCFD2,DIG,True,True,DIG,60,strong,2
LINC02421,DSG,True,False,DSG,60,strong,2
MFSD4B,DIG,True,True,DIG,60,strong,2
LINC02801,NEUTRAL,False,False,NEUTRAL,60,strong,2
MOCS1,DSG,False,False,NEUTRAL,60,strong,2
SORCS3,NEUTRAL,False,False,NEUTRAL,60,strong,2
HNRNPCP7,DSG,True,False,DSG,60,strong,2
DPYD,NEUTRAL,False,False,NEUTRAL,60,strong,2
EIF2AK2,DIG,True,True,DIG,60,strong,2
PDCL3,DIG,True,True,DIG,60,strong,2
DYDC2,DIG,True,True,DIG,60,strong,2
C6orf141,DSG,True,False,DSG,60,strong,2
RRM2B,DCG,False,True,DCG,60,strong,2
RPL7AP10,DIG,True,True,DIG,60,strong,2
FMNL1,NEUTRAL,False,False,NEUTRAL,60,strong,2
DACT3,DIG,True,True,DIG,60,strong,2
NPTN,NEUTRAL,False,False,NEUTRAL,60,strong,2
SEC14L1,DCG,False,True,DCG,60,strong,2
TMEM176B,DIG,False,True,DCG,60,strong,2
TNFRSF10C,NEUTRAL,False,False,NEUTRAL,60,strong,2
TAF1B,DIG,True,True,DIG,60,strong,2
ZNF823,DIG,True,True,DIG,60,strong,2
NSA2P1,DCG,False,True,DCG,60,strong,2
HNRNPDL,NEUTRAL,False,True,DCG,60,strong,2
FUT8-AS1,NEUTRAL,False,False,NEUTRAL,60,strong,2
TMEM139-AS1,DSG,True,False,DSG,60,strong,2
MYOZ1,DIG,True,True,DIG,60,strong,2
PAFAH1B2,NEUTRAL,False,False,NEUTRAL,60,strong,2
LINC00963,NEUTRAL,False,False,NEUTRAL,60,strong,2
PUS10,DIG,True,True,DIG,60,strong,2
SLC22A12,DIG,True,True,DIG,60,strong,2
DCD,DIG,True,True,DIG,60,strong,2
SLC39A1,DCG,True,True,DIG,60,strong,2
NAA16,NEUTRAL,False,False,NEUTRAL,60,strong,2
ERVK3-1,DIG,True,True,DIG,60,strong,2
ASAP3,NEUTRAL,False,False,NEUTRAL,60,strong,2
GPR4,DIG,True,True,DIG,60,strong,2
PBX1,DCG,False,True,DCG,60,strong,2
HEBP2,DIG,True,True,DIG,60,strong,2
LINC01353,DCG,False,True,DCG,60,strong,2
OBSCN,DCG,False,True,DCG,60,strong,2
GAPLINC,NEUTRAL,False,False,NEUTRAL,60,strong,2
NDRG1,DCG,True,True,DIG,60,strong,2
MON1A,NEUTRAL,False,False,NEUTRAL,60,strong,2
ZNF603P,DSG,False,False,NEUTRAL,60,strong,2
ZMAT2,DIG,True,True,DIG,60,strong,2
CDC42EP5,DSG,False,True,DCG,60,strong,2
SETBP1,NEUTRAL,False,False,NEUTRAL,60,strong,2
CHCHD4P4,DIG,True,True,DIG,60,strong,2
ZBED2,DSG,True,False,DSG,60,strong,2
ZHX1,DCG,False,True,DCG,60,strong,2
YIPF3,DSG,True,False,DSG,60,strong,2
CSMD1,NEUTRAL,False,False,NEUTRAL,60,strong,2
DST,DIG,True,True,DIG,60,strong,2
CXCL6,DIG,True,True,DIG,60,strong,2
PRKN,NEUTRAL,False,False,NEUTRAL,60,strong,2
CDH16,NEUTRAL,False,False,NEUTRAL,60,strong,2
MKRN2OS,DIG,True,True,DIG,60,strong,2
EPHA6,DIG,True,True,DIG,60,strong,2
USP44,DIG,False,False,NEUTRAL,60,strong,2
NUP88,NEUTRAL,False,False,NEUTRAL,60,strong,2
MIR6797,DSG,True,False,DSG,60,strong,2
LINC01778,NEUTRAL,False,False,NEUTRAL,60,strong,2
ABCB8,DIG,True,True,DIG,60,strong,2
AIFM2,DIG,True,True,DIG,60,strong,2
GET1,DIG,False,False,NEUTRAL,60,strong,2
BTBD7P1,DCG,False,True,DCG,60,strong,2
KRT39,DIG,True,True,DIG,60,strong,2
ING3,DIG,True,True,DIG,60,strong,2
EEF1A1P9,NEUTRAL,False,False,NEUTRAL,60,strong,2
TLE5,NEUTRAL,False,False,NEUTRAL,60,strong,2
IGF2,NEUTRAL,False,False,NEUTRAL,60,strong,2
FTH1P3,DIG,True,True,DIG,60,strong,2
TTC6,DIG,True,True,DIG,60,strong,2
TNFRSF10A-AS1,NEUTRAL,False,False,NEUTRAL,60,strong,2
C2CD5,DSG,True,False,DSG,60,strong,2
PROKR1,DIG,True,True,DIG,60,strong,2
PPIAP3,DCG,True,True,DIG,60,strong,2
STK32A-AS1,DIG,True,True,DIG,60,strong,2
GNG11,DSG,True,False,DSG,60,strong,2
GNRH2,DSG,True,False,DSG,60,strong,2
SFXN5,DIG,False,False,NEUTRAL,60,strong,2
PALM3,DIG,True,True,DIG,60,strong,2
DNAJB12,DIG,False,False,NEUTRAL,60,strong,2
WTAPP1,NEUTRAL,False,False,NEUTRAL,60,strong,2
XRRA1,DIG,True,True,DIG,60,strong,2
IRAK1BP1,DIG,True,True,DIG,60,strong,2
RAB8B,NEUTRAL,False,False,NEUTRAL,60,strong,2
SCNM1,DCG,False,True,DCG,60,strong,2
MIR936,NEUTRAL,False,False,NEUTRAL,60,strong,2
PPM1N,DIG,True,True,DIG,60,strong,2
DCLRE1CP1,DCG,True,True,DIG,60,strong,2
SAR1A,DIG,True,True,DIG,60,strong,2
FRAT2,NEUTRAL,False,False,NEUTRAL,60,strong,2
IRF7,NEUTRAL,False,False,NEUTRAL,60,strong,2
MTND6P4,NEUTRAL,False,False,NEUTRAL,60,strong,2
MIPOL1,DIG,True,True,DIG,60,strong,2
PRRX1,DCG,False,True,DCG,60,strong,2
CATSPER1,DIG,True,True,DIG,60,strong,2
DMAC2,DSG,True,False,DSG,60,strong,2
COA7,NEUTRAL,False,False,NEUTRAL,60,strong,2
MIR29B2,DCG,False,True,DCG,60,strong,2
HCG9,DSG,True,False,DSG,60,strong,2
IST1,NEUTRAL,False,False,NEUTRAL,60,strong,2
DUTP1,DIG,True,True,DIG,60,strong,2
TRIM26,DSG,True,False,DSG,60,strong,2
PLA2G4D,NEUTRAL,False,False,NEUTRAL,60,strong,2
RBX1P2,NEUTRAL,False,False,NEUTRAL,60,strong,2
MIR1282,NEUTRAL,False,False,NEUTRAL,60,strong,2
MIR205HG,DCG,False,True,DCG,60,strong,2
ZNF248,DSG,True,False,DSG,60,strong,2
CAV1,DIG,True,True,DIG,60,strong,2
ULK2,NEUTRAL,False,False,NEUTRAL,60,strong,2
H2AZP1,DSG,True,False,DSG,60,strong,2
RIBC2,NEUTRAL,False,False,NEUTRAL,60,strong,2
ZNF580,DSG,True,True,DIG,60,strong,2
LMAN2,DIG,True,True,DIG,60,strong,2
UBXN8,NEUTRAL,False,False,NEUTRAL,60,strong,2
PGF,NEUTRAL,False,False,NEUTRAL,60,strong,2
NAA60,DCG,False,True,DCG,60,strong,2
PLXNB1,NEUTRAL,False,False,NEUTRAL,60,strong,2
FAM124B,NEUTRAL,False,False,NEUTRAL,60,strong,2
TP53BP1,NEUTRAL,False,False,NEUTRAL,60,strong,2
CLK2P1,DSG,True,False,DSG,60,strong,2
HNRNPA1P36,DCG,False,True,DCG,60,strong,2
ADAMTS9,NEUTRAL,False,False,NEUTRAL,60,strong,2
HMGB1P27,DIG,False,False,NEUTRAL,60,strong,2
NDUFA3P1,DIG,True,True,DIG,60,strong,2
NR2F1,NEUTRAL,False,False,NEUTRAL,60,strong,2
LATS2,NEUTRAL,False,False,NEUTRAL,60,strong,2
RHBDF2,DCG,False,True,DCG,60,strong,2
CMTM1,NEUTRAL,False,False,NEUTRAL,60,strong,2
SNORA7B,DSG,True,False,DSG,60,strong,2
NOP53-AS1,DIG,True,True,DIG,60,strong,2
LINC00870,NEUTRAL,False,False,NEUTRAL,60,strong,2
SEMA3F,NEUTRAL,False,False,NEUTRAL,60,strong,2
RIPK1,DIG,True,True,DIG,60,strong,2
MIR555,DCG,False,True,DCG,60,strong,2
TMEM52B,DSG,True,False,DSG,60,strong,2
IKZF5,NEUTRAL,False,False,NEUTRAL,60,strong,2
PLA2G1B,DIG,True,True,DIG,60,strong,2
FCF1P1,DSG,True,False,DSG,60,strong,2
PIP5K1P1,DSG,False,False,NEUTRAL,60,strong,2
SPATA8,DIG,True,True,DIG,60,strong,2
RPL37P1,DCG,True,True,DIG,60,strong,2
TPM3,DCG,False,True,DCG,60,strong,2
PRIM1,DIG,True,True,DIG,60,strong,2
NT5C3A,DSG,True,False,DSG,60,strong,2
MLH1,NEUTRAL,False,False,NEUTRAL,60,strong,2
SNTB2,NEUTRAL,False,False,NEUTRAL,60,strong,2
RERG-IT1,DIG,True,True,DIG,60,strong,2
SMU1P1,DCG,False,True,DCG,60,strong,2
ATF4,NEUTRAL,False,False,NEUTRAL,60,strong,2
KRT18P15,NEUTRAL,False,False,NEUTRAL,60,strong,2
ORC3,DIG,True,True,DIG,60,strong,2
SEC14L2,NEUTRAL,False,False,NEUTRAL,60,strong,2
POU4F1,NEUTRAL,False,False,NEUTRAL,60,strong,2
SIL1,DIG,True,True,DIG,60,strong,2
TRIM35,NEUTRAL,True,True,DIG,60,strong,2
DENND2C,DIG,True,True,DIG,60,strong,2
CIRBP,NEUTRAL,False,False,NEUTRAL,60,strong,2
CDC14A,NEUTRAL,False,False,NEUTRAL,60,strong,2
BHLHE40,DIG,True,True,DIG,60,strong,2
LINC00664,DIG,True,True,DIG,60,strong,2
SPTBN1,DIG,True,True,DIG,60,strong,2
CD46,DCG,False,True,DCG,60,strong,2
UTS2,NEUTRAL,False,False,NEUTRAL,60,strong,2
PRR13,DIG,True,True,DIG,60,strong,2
DEDD2,DIG,True,True,DIG,60,strong,2
CEP126,NEUTRAL,False,False,NEUTRAL,60,strong,2
EIF4EBP3,DIG,False,True,DCG,60,strong,2
UBASH3A,DIG,True,True,DIG,60,strong,2
RBM26,NEUTRAL,False,False,NEUTRAL,60,strong,2
NES,DCG,False,True,DCG,60,strong,2
SPRING1,NEUTRAL,False,False,NEUTRAL,60,strong,2
FILIP1,DIG,True,True,DIG,60,strong,2
FERMT3,DIG,True,True,DIG,60,strong,2
LINC01801,DSG,True,False,DSG,60,strong,2
SCARNA6,NEUTRAL,False,False,NEUTRAL,60,strong,2
ZBTB47,NEUTRAL,False,False,NEUTRAL,60,strong,2
TMCO1,DCG,False,True,DCG,60,strong,2
TBCC,DSG,True,False,DSG,60,strong,2
CSF2RB,NEUTRAL,False,False,NEUTRAL,60,strong,2
C6orf89,DSG,True,False,DSG,60,strong,2
PTX3,DCG,False,True,DCG,60,strong,2
NAGPA,DCG,False,True,DCG,60,strong,2
PDGFD,NEUTRAL,False,False,NEUTRAL,60,strong,2
DLGAP3,NEUTRAL,False,False,NEUTRAL,60,strong,2
EPN2-AS1,NEUTRAL,False,False,NEUTRAL,60,strong,2
SLC2A13,DIG,True,True,DIG,60,strong,2
KIF21B,DCG,False,True,DCG,60,strong,2
PIK3C2G,DSG,True,True,DIG,60,strong,2
RAP1B,DSG,True,False,DSG,60,strong,2
SATB1-AS1,DIG,True,True,DIG,60,strong,2
MED27,NEUTRAL,False,False,NEUTRAL,60,strong,2
PALLD,NEUTRAL,False,False,NEUTRAL,60,strong,2
LINC01703,DCG,False,True,DCG,60,strong,2
LGALS4,DSG,True,False,DSG,60,strong,2
EMC10,DIG,False,True,DCG,60,strong,2
DUSP19,NEUTRAL,False,False,NEUTRAL,60,strong,2
ZNF516-DT,NEUTRAL,False,False,NEUTRAL,60,strong,2
REPIN1,DIG,False,False,NEUTRAL,60,strong,2
NARF,DCG,False,True,DCG,60,strong,2
NBN,DCG,False,False,NEUTRAL,60,strong,2
MUTYH,NEUTRAL,False,False,NEUTRAL,60,strong,2
RPL37P23,DSG,False,False,NEUTRAL,60,strong,2
MTUS2-AS1,NEUTRAL,False,False,NEUTRAL,60,strong,2
C11orf68,DIG,True,True,DIG,60,strong,2
SNORD62B,NEUTRAL,False,False,NEUTRAL,60,strong,2
SLC25A2,DIG,True,True,DIG,60,strong,2
ADCY8,DCG,False,True,DCG,60,strong,2
WBP11P2,NEUTRAL,False,True,DCG,60,strong,2
CCL26,DSG,False,False,NEUTRAL,60,strong,2
ZMYND10-AS1,NEUTRAL,False,False,NEUTRAL,60,strong,2
METTL24,DIG,True,True,DIG,60,strong,2
DNAJB6P1,NEUTRAL,False,False,NEUTRAL,60,strong,2
ALDH1A2,NEUTRAL,False,False,NEUTRAL,60,strong,2
TUBB1,DCG,False,True,DCG,60,strong,2
LRRC2,NEUTRAL,False,False,NEUTRAL,60,strong,2
CHCHD2P8,NEUTRAL,False,False,NEUTRAL,60,strong,2
ZFHX4-AS1,DCG,False,True,DCG,60,strong,2
ETV2,DSG,True,False,DSG,60,strong,2
PCDHA5,DIG,True,True,DIG,60,strong,2
DTWD1,NEUTRAL,False,False,NEUTRAL,60,strong,2
SERTAD4,DCG,False,True,DCG,60,strong,2
RSL24D1P11,NEUTRAL,False,False,NEUTRAL,60,strong,2
MYH3,NEUTRAL,False,False,NEUTRAL,60,strong,2
CHCHD2P2,NEUTRAL,False,False,NEUTRAL,60,strong,2
STAC,NEUTRAL,False,False,NEUTRAL,60,strong,2
ACTR6,NEUTRAL,False,False,NEUTRAL,60,strong,2
KHDC1,DIG,True,True,DIG,60,strong,2
HSPD1P5,NEUTRAL,False,False,NEUTRAL,60,strong,2
HOXA11-AS,DSG,True,False,DSG,60,strong,2
SOCS5,DIG,True,True,DIG,60,strong,2
HTR2A,NEUTRAL,False,True,DCG,60,strong,2
PTPRK,DIG,True,True,DIG,60,strong,2
DNMT3L,DSG,True,True,DIG,60,strong,2
GALE,NEUTRAL,False,False,NEUTRAL,60,strong,2
RSPH1,DIG,True,True,DIG,60,strong,2
ELOVL4,DIG,True,True,DIG,60,strong,2
LINC00900,NEUTRAL,False,True,DCG,60,strong,2
MIR6805,DSG,True,False,DSG,60,strong,2
TGIF2P1,DCG,False,True,DCG,60,strong,2
USP20,NEUTRAL,False,False,NEUTRAL,60,strong,2
CTDSP1,NEUTRAL,False,False,NEUTRAL,60,strong,2
PDE9A,DIG,True,True,DIG,60,strong,2
RPL26P19,DIG,True,True,DIG,60,strong,2
LINC00907,NEUTRAL,False,False,NEUTRAL,60,strong,2
PGLYRP2,DSG,True,False,DSG,60,strong,2
LEMD2,DSG,True,False,DSG,60,strong,2
RPL7P23,NEUTRAL,False,False,NEUTRAL,60,strong,2
ARMT1,DIG,True,True,DIG,60,strong,2
BAHCC1,DCG,False,False,NEUTRAL,60,strong,2
HSF5,DCG,False,True,DCG,60,strong,2
CBX3,DSG,True,False,DSG,60,strong,2
GRB2,DCG,False,True,DCG,60,strong,2
SLC30A9,NEUTRAL,False,False,NEUTRAL,60,strong,2
KDM1A,NEUTRAL,False,False,NEUTRAL,60,strong,2
RN7SL452P,DIG,True,True,DIG,60,strong,2
SRP14P2,NEUTRAL,False,False,NEUTRAL,60,strong,2
EPPIN,DCG,False,True,DCG,60,strong,2
TET3,DIG,True,True,DIG,60,strong,2
MYH14,DIG,True,True,DIG,60,strong,2
RESF1,DSG,True,False,DSG,60,strong,2
RNU4-32P,DIG,True,True,DIG,60,strong,2
SIN3B,DIG,True,True,DIG,60,strong,2
SNX5P1,DIG,True,True,DIG,60,strong,2
LINC02428,NEUTRAL,False,False,NEUTRAL,60,strong,2
ENTR1,NEUTRAL,False,False,NEUTRAL,60,strong,2
EPHB4,DSG,True,False,DSG,60,strong,2
ARHGEF1,DSG,True,False,DSG,60,strong,2
PRR29,DCG,False,True,DCG,60,strong,2
LSM5,DSG,False,False,NEUTRAL,60,strong,2
RPL12P10,DSG,True,False,DSG,60,strong,2
ZFP91,DIG,True,True,DIG,60,strong,2
WDR11,NEUTRAL,False,False,NEUTRAL,60,strong,2
CT69,DIG,True,True,DIG,60,strong,2
PKDREJ,NEUTRAL,False,False,NEUTRAL,60,strong,2
OPA1-AS1,DCG,False,True,DCG,60,strong,2
KIT,DIG,True,True,DIG,60,strong,2
LINC02157,DIG,True,True,DIG,60,strong,2
NGF-AS1,DIG,True,True,DIG,60,strong,2
PPP4R3B,DIG,True,True,DIG,60,strong,2
MAP2K1,NEUTRAL,False,False,NEUTRAL,60,strong,2
MIR621,NEUTRAL,False,False,NEUTRAL,60,strong,2
MYCNOS,DIG,True,True,DIG,60,strong,2
AHCTF1,DCG,False,True,DCG,60,strong,2
TMEM63A,DCG,False,True,DCG,60,strong,2
NOCT,NEUTRAL,False,False,NEUTRAL,60,strong,2
TCP1,NEUTRAL,False,False,NEUTRAL,60,strong,2
TMEM14DP,DIG,True,True,DIG,60,strong,2
SPTA1,DCG,False,True,DCG,60,strong,2
C16orf95,NEUTRAL,False,False,NEUTRAL,60,strong,2
COLQ,DIG,True,True,DIG,60,strong,2
LIAS,NEUTRAL,False,False,NEUTRAL,60,strong,2
POU2F3,NEUTRAL,False,False,NEUTRAL,60,strong,2
NCKAP5L,DIG,True,True,DIG,60,strong,2
LRRC3,DSG,True,False,DSG,60,strong,2
SEC61A2,DCG,False,True,DCG,60,strong,2
DYRK4,DSG,True,False,DSG,60,strong,2
KIAA0895LP1,NEUTRAL,False,False,NEUTRAL,60,strong,2
MIR4685,NEUTRAL,False,False,NEUTRAL,60,strong,2
HSD11B2,NEUTRAL,False,False,NEUTRAL,60,strong,2
RSRC1,DSG,False,True,DCG,60,strong,2
TNS3,DSG,True,False,DSG,60,strong,2
MKNK1,NEUTRAL,False,False,NEUTRAL,60,strong,2
ABCB1,DSG,True,False,DSG,60,strong,2
GAPDHP40,DIG,True,True,DIG,60,strong,2
SLC12A4,NEUTRAL,False,False,NEUTRAL,60,strong,2
TRIM44,DIG,True,True,DIG,60,strong,2
PPP2R1A,DSG,True,False,DSG,60,strong,2
SMPD3,NEUTRAL,False,False,NEUTRAL,60,strong,2
SLC35E1,DIG,True,True,DIG,60,strong,2
SEMA6A-AS1,NEUTRAL,False,False,NEUTRAL,60,strong,2
ZNF555,NEUTRAL,False,False,NEUTRAL,60,strong,2
CNOT10-AS1,NEUTRAL,False,False,NEUTRAL,60,strong,2
ADAMTS19,DIG,True,True,DIG,60,strong,2
TMCO6,DIG,True,True,DIG,60,strong,2
C8orf34,DCG,False,True,DCG,60,strong,2
PAQR8,DSG,False,False,NEUTRAL,60,strong,2
RGMB,NEUTRAL,False,False,NEUTRAL,60,strong,2
VIL1,NEUTRAL,False,False,NEUTRAL,60,strong,2
SZT2,DIG,True,True,DIG,60,strong,2
CTAGE16P,NEUTRAL,False,False,NEUTRAL,60,strong,2
ELK4,DCG,False,True,DCG,60,strong,2
GUSBP5,NEUTRAL,False,False,NEUTRAL,60,strong,2
SEC14L5,DCG,False,True,DCG,60,strong,2
UNC5D,DIG,True,True,DIG,60,strong,2
PRSS50,NEUTRAL,False,False,NEUTRAL,60,strong,2
C2CD3,DSG,True,False,DSG,60,strong,2
PCDHB16,DIG,True,True,DIG,60,strong,2
YTHDF3,DCG,False,True,DCG,60,strong,2
KLHDC10,DIG,True,True,DIG,60,strong,2
DST-AS1,DIG,True,True,DIG,60,strong,2
SDHB,NEUTRAL,False,False,NEUTRAL,60,strong,2
MYT1L,DIG,True,True,DIG,60,strong,2
YBX1P4,DIG,True,True,DIG,60,strong,2
HOXD8,NEUTRAL,False,False,NEUTRAL,60,strong,2
CASP14,DSG,True,False,DSG,60,strong,2
ANKEF1,DSG,True,False,DSG,60,strong,2
SMIM15P2,DSG,True,False,DSG,60,strong,2
CLOCK,DIG,True,True,DIG,60,strong,2
FABP9,DCG,True,True,DIG,60,strong,2
STOM,NEUTRAL,False,False,NEUTRAL,60,strong,2
COL4A3,NEUTRAL,False,False,NEUTRAL,60,strong,2
LRRC37B,DIG,True,True,DIG,60,strong,2
ADO,DIG,True,True,DIG,60,strong,2
GABRB3,NEUTRAL,False,False,NEUTRAL,60,strong,2
SLC25A22,NEUTRAL,False,False,NEUTRAL,60,strong,2
APLNR,DIG,True,True,DIG,60,strong,2
GIGYF2,NEUTRAL,False,False,NEUTRAL,60,strong,2
FXYD2,NEUTRAL,False,False,NEUTRAL,60,strong,2
EEF1AKMT3,DIG,True,True,DIG,60,strong,2
LRRC8D,NEUTRAL,False,False,NEUTRAL,60,strong,2
CENPX,DCG,False,True,DCG,60,strong,2
TBILA,DSG,True,False,DSG,60,strong,2
GRIA1,DIG,True,True,DIG,60,strong,2
FOXO3,DIG,True,True,DIG,60,strong,2
PDE8A,DIG,True,False,DSG,60,strong,2
COL23A1,DIG,False,False,NEUTRAL,60,strong,2
BNIP3P28,DIG,True,True,DIG,60,strong,2
NUFIP1,NEUTRAL,False,False,NEUTRAL,60,strong,2
LINC01829,DIG,True,True,DIG,60,strong,2
RPL31P7,DCG,False,True,DCG,60,strong,2
FAM187B2P,DSG,True,False,DSG,60,strong,2
ALDH1A3,DIG,True,True,DIG,60,strong,2
RN7SL333P,DCG,False,True,DCG,60,strong,2
KRT8P22,NEUTRAL,False,False,NEUTRAL,60,strong,2
TUBAP11,NEUTRAL,False,False,NEUTRAL,60,strong,2
MTHFD1,NEUTRAL,False,False,NEUTRAL,60,strong,2
SEL1L2,DCG,False,True,DCG,60,strong,2
CR1,DCG,False,False,NEUTRAL,60,strong,2
LINC02613,DIG,True,True,DIG,60,strong,2
SMTNL2,NEUTRAL,False,False,NEUTRAL,60,strong,2
RPS3AP43,DSG,True,False,DSG,60,strong,2
RTRAFP2,NEUTRAL,False,False,NEUTRAL,60,strong,2
STX1A,DSG,True,False,DSG,60,strong,2
LINC00920,NEUTRAL,False,False,NEUTRAL,60,strong,2
CYCSP34,NEUTRAL,False,False,NEUTRAL,60,strong,2
CTNNA2,DIG,True,True,DIG,60,strong,2
PCNP,DIG,True,True,DIG,60,strong,2
WASHC3,NEUTRAL,False,False,NEUTRAL,60,strong,2
ACAA2,NEUTRAL,False,False,NEUTRAL,60,strong,2
AP3B2,NEUTRAL,False,False,NEUTRAL,60,strong,2
DOT1L,NEUTRAL,False,True,DCG,60,strong,2
ACIN1,DIG,True,True,DIG,60,strong,2
ZFAND3,DSG,True,False,DSG,60,strong,2
VKORC1L1,DSG,True,False,DSG,60,strong,2
SDCBP,DCG,False,True,DCG,60,strong,2
DCP1A,NEUTRAL,False,False,NEUTRAL,60,strong,2
ZNRF3,NEUTRAL,False,False,NEUTRAL,60,strong,2
CA12,NEUTRAL,False,False,NEUTRAL,60,strong,2
RNU6-890P,DSG,True,False,DSG,60,strong,2
BRD3OS,NEUTRAL,False,False,NEUTRAL,60,strong,2
SEMA6D,NEUTRAL,False,False,NEUTRAL,60,strong,2
UBFD1,DCG,False,True,DCG,60,strong,2
CCDC150,DIG,True,True,DIG,60,strong,2
KLRK1,DSG,True,False,DSG,60,strong,2
KCNK10,NEUTRAL,False,False,NEUTRAL,60,strong,2
PHF11,NEUTRAL,False,False,NEUTRAL,60,strong,2
RRP1,DSG,True,False,DSG,60,strong,2
CALD1,DSG,True,False,DSG,60,strong,2
PPA2,NEUTRAL,False,False,NEUTRAL,60,strong,2
ARSI,DIG,False,True,DCG,60,strong,2
GJA9,DIG,True,True,DIG,60,strong,2
SNORD51,NEUTRAL,False,False,NEUTRAL,60,strong,2
SNRPB,DSG,True,False,DSG,60,strong,2
INSM2,DIG,True,True,DIG,60,strong,2
SLC35F1,DIG,True,True,DIG,60,strong,2
C1orf56,DCG,False,True,DCG,60,strong,2
HEXA-AS1,NEUTRAL,False,False,NEUTRAL,60,strong,2
DEPP1,DIG,True,True,DIG,60,strong,2
ADAM28,NEUTRAL,False,False,NEUTRAL,60,strong,2
SIMC1,DIG,False,False,NEUTRAL,60,strong,2
TNS1,NEUTRAL,True,True,DIG,60,strong,2
LAG3,DSG,False,False,NEUTRAL,60,strong,2
ZNF212,DIG,True,True,DIG,60,strong,2
SYTL1,NEUTRAL,False,False,NEUTRAL,60,strong,2
HACD4,DIG,True,True,DIG,60,strong,2
ABCF2,DIG,False,False,NEUTRAL,60,strong,2
CDK1,DIG,True,True,DIG,60,strong,2
ADAM29,NEUTRAL,False,False,NEUTRAL,60,strong,2
MIA-RAB4B,DSG,True,False,DSG,60,strong,2
CHD5,NEUTRAL,False,False,NEUTRAL,60,strong,2
DLX4,DSG,True,False,DSG,60,strong,2
LINC02576,DIG,False,True,DCG,60,strong,2
KCNA4,DIG,True,True,DIG,60,strong,2
RBP7,NEUTRAL,False,False,NEUTRAL,60,strong,2
CYYR1-AS1,DIG,True,True,DIG,60,strong,2
MGST3,DCG,False,True,DCG,60,strong,2
SYDE2,NEUTRAL,False,False,NEUTRAL,60,strong,2
TMEM273,DIG,True,True,DIG,60,strong,2
OXSR1,NEUTRAL,False,False,NEUTRAL,60,strong,2
SYN3,NEUTRAL,False,False,NEUTRAL,60,strong,2
H2AC15,DSG,True,False,DSG,60,strong,2
CCDC7,DSG,True,False,DSG,60,strong,2
NDUFB4P12,NEUTRAL,False,False,NEUTRAL,60,strong,2
HSPD1P7,DIG,True,True,DIG,60,strong,2
SUGCT,DSG,True,False,DSG,60,strong,2
DCTN1-AS1,DIG,True,True,DIG,60,strong,2
GAA,DCG,False,True,DCG,60,strong,2
LMBR1L,DIG,True,True,DIG,60,strong,2
HSF2,DIG,True,True,DIG,60,strong,2
RPS20P4,DIG,True,True,DIG,60,strong,2
LINC00636,DSG,True,False,DSG,60,strong,2
ANKRD2,NEUTRAL,False,False,NEUTRAL,60,strong,2
CKS1BP4,DIG,True,True,DIG,60,strong,2
