,p_naive,p_aware,sample_size,rep
5934,0.43164916746817183,0.4316501740456943,10,5
5935,0.0018816329342448209,0.0018816552793189348,10,5
5936,0.2749505038608975,0.27495103680190536,10,5
5937,0.6050629991804719,0.605070022422195,10,5
5938,0.6647768349583558,0.6648453868088188,10,5
5939,0.700322526365166,0.7003226382500181,10,5
5940,0.8818105310086922,0.881810905640889,10,5
5941,0.7807246711805768,0.7807241164496086,10,5
5942,0.025996449711464625,0.026030547352550202,10,5
5943,0.719017532293512,0.7190207227896378,10,5
5944,0.8680941837093934,0.8680942376619518,10,5
5945,0.9140204965949945,0.9140283836323587,10,5
5946,0.9922804984488619,0.9993293111421345,10,5
5947,0.6712977220895309,0.6712978308535111,10,5
5948,0.5761718807596362,0.5761721644761176,10,5
5949,0.21991728045949188,0.2200441019953825,10,5
5950,0.23889614386944402,0.23889618394789724,10,5
5951,0.09744344013952341,0.09765285603647844,10,5
5952,0.16380207865804086,0.1638022460489328,10,5
5953,0.337416136337891,0.33523722440966086,10,5
5954,0.767262030865311,0.7672632995007431,10,5
5955,0.023800708971628243,0.023802338109540598,10,5
5956,0.24178512926419427,0.2418170000864187,10,5
5957,0.18335989554472443,0.18336007949491284,10,5
5958,0.14653626702348202,0.14654331221018985,10,5
5959,0.09581447858925717,0.09581589748403416,10,5
5960,0.061008401404697335,0.06100900074698437,10,5
5961,0.07338736433047607,0.07342517118174065,10,5
5962,0.15610183521236215,0.15610408306211043,10,5
5963,0.10922685434894375,0.10922725689736376,10,5
5964,0.40714439784905854,0.40714471035427857,10,5
5965,0.7556238492619655,0.755649904908626,10,5
5966,0.6878173593207318,0.6878175324318161,10,5
5967,0.48904443996060376,0.48904510936098966,10,5
5968,0.27681926777455557,0.27682006041767315,10,5
5969,0.30279249668719466,0.3027927185793181,10,5
5970,0.6114342749032178,0.6114346912303434,10,5
5971,0.8238223126153399,0.8238214121390464,10,5
5972,0.7272215485847612,0.7272204642014731,10,5
5973,0.7340177156797258,0.7340171045311599,10,5
5974,0.370516458039151,0.37055771683555727,10,5
5975,0.2108706491823259,0.21035474309961533,10,5
5976,0.27373722999629857,0.27374049175711923,10,5
5977,0.5671244855043958,0.5671265485721539,10,5
5978,0.6222720814086753,0.6222722183389386,10,5
5979,0.3523618174911567,0.35236270283211335,10,5
5980,0.44684035246311604,0.4468407975965627,10,5
5981,0.741881588279643,0.7418821217205456,10,5
5982,0.0027599461874224874,0.0027599964052226656,10,5
5983,0.8827293716377023,0.882728643248832,10,5
5984,0.368525126873413,0.36852585012540695,10,5
5985,0.8559538897422007,0.8559541061684627,10,5
5986,0.7219527784565553,0.7219530366359804,10,5
5987,0.29557555589077966,0.2955996047733144,10,5
5988,9.07089117160756e-06,1.3850561315565477e-06,10,5
5989,0.7080503769372142,0.7080504607247491,10,5
5990,0.45584416942217376,0.45584418253395154,10,6
5991,0.09439003009766309,0.09439056467994836,10,6
5992,0.057406322699901854,0.05740780007367428,10,6
5993,0.7298126412789079,0.7298130961495051,10,6
5994,0.8141896945630114,0.8141911037947402,10,6
5995,0.5099525251954069,0.5099538705351286,10,6
5996,0.30741502207029625,0.3074151517420456,10,6
5997,0.6293547031079696,0.6293653794067171,10,6
5998,0.2694326451523358,0.26943332265920084,10,6
5999,0.620571314843386,0.6205718251002341,10,6
6000,0.38901736230115436,0.38901731424192243,10,6
6001,0.9389727920910272,0.9389728002241066,10,6
6002,0.6420794131020761,0.6421043104363857,10,6
6003,0.6519345687386319,0.6519390838629199,10,6
6004,0.6088480265670635,0.6088479718265654,10,6
6005,0.11206940974831299,0.11206999760337158,10,6
6006,0.15472732221434252,0.15472766537779895,10,6
6007,0.7021686343244933,0.702175377400024,10,6
6008,0.07305439852271364,0.0730547160947511,10,6
6009,0.7626901238399271,0.7626919946169097,10,6
6010,0.8067674423174616,0.8067676006939775,10,6
6011,0.4978435167285823,0.4978473353839412,10,6
6012,0.2903719208615435,0.2903719934303588,10,6
6013,0.45186264145020016,0.4518643595674562,10,6
6014,0.514485122853248,0.5144851025327033,10,6
6015,0.47758810152037756,0.4775890847198372,10,6
6016,0.728079510355907,0.7280799286527327,10,6
6017,0.9537861184002214,0.9537861645612622,10,6
6018,0.5600115632464313,0.560011956435222,10,6
6019,0.6256273642432373,0.6256940983270396,10,6
6020,0.06070307483714287,0.06070578236159574,10,6
6021,0.5516100015785206,0.5516108285355621,10,6
6022,0.09003468809507212,0.09003741705683826,10,6
6023,0.4092014946855336,0.39728037108515246,10,6
6024,0.4763221065085341,0.47632268099299524,10,6
6025,0.4995550341712107,0.4995547239038448,10,6
6026,0.09829995596111869,0.09832484291245575,10,6
6027,0.01162106988918829,0.011621271194397053,10,6
6028,0.3875458418910088,0.3875565851541418,10,6
6029,0.5430981078540428,0.9986711026675491,10,6
6030,0.8966962951994812,0.8948847966847839,10,6
6031,0.536117875977232,0.5361180399786551,10,6
6032,0.715893532824708,0.7158936159802675,10,6
6033,0.8390804521760238,0.8390805999361747,10,6
6034,0.2370423241306171,0.2370424596727989,10,6
6035,0.9474649154173573,0.9474664217572726,10,6
6036,0.3954069064366287,0.39540696443014034,10,6
6037,0.6047788520728217,0.604779278794275,10,6
6038,0.4583600994447352,0.45836048348065805,10,6
6039,0.3430645028421875,0.34306492416376133,10,6
6040,0.08745859183611213,0.08745887092544263,10,6
6041,0.9427622253198414,0.9427622742791202,10,6
6042,0.5193464800020616,0.5193450997997195,10,6
6043,0.6974329505894963,0.6974366096759522,10,6
6044,0.434717915580461,0.434718086029253,10,6
6045,0.48814360577243854,0.48814421215899884,10,6
6046,0.013659704194939408,0.01366008505526547,10,6
6047,0.07121418473064066,0.07121475241335912,10,6
6048,0.6668324577346739,0.6668398327914717,10,6
6049,0.12505254730944326,0.12505292576632687,10,6
6050,0.7234314000235835,0.7334821533818174,10,6
6051,0.6845091392764306,0.6845280564373606,10,6
6052,0.15945792746211462,0.15945797465536093,10,6
6053,0.8370812774560981,0.8370830168165077,10,6
6054,0.884565146402296,0.8767922535928409,10,6
6055,0.15252244612466423,0.152516893965367,10,6
6056,0.38371701388398327,0.3837171903457872,10,6
6057,0.9345223163671251,0.9345223153726695,10,6
6058,0.24208171926457422,0.24207608064481434,10,6
6059,0.015566141644181712,0.015566639767753328,10,6
6060,0.2804650572541426,0.2804983411005886,10,6
6061,0.0902615082962462,0.09026161246030331,10,6
6062,0.0032516776888124126,0.00325342526493904,10,6
6063,0.8825623581078358,0.8825645390333463,10,6
6064,0.7269479998122024,0.7269474473200609,10,6
6065,0.2788329194594259,0.2788322127591243,10,6
6066,0.4833197433624925,0.4833227178114158,10,6
6067,0.2495087435419996,0.24949990028978497,10,6
6068,0.3279311429473365,0.3279317042608839,10,6
6069,0.8904009633068733,0.890400958524619,10,6
6070,0.27102122868156087,0.2710642430394643,10,6
6071,0.16433537006948817,0.16433566259913468,10,6
6072,0.2023293955403307,0.20233531680522643,10,6
6073,0.7442445477313429,0.7442457511052623,10,6
6074,0.02494971030351999,0.02494970672261723,10,6
6075,0.3126217902183416,0.31262263683584224,10,6
6076,0.37269991483205545,0.37272372774842577,10,6
6077,0.1416713530593979,0.14168977209178568,10,6
6078,0.34940324173099424,0.34940376779442117,10,6
6079,0.13793577469326165,0.13794140633695515,10,6
6080,0.3310250099010392,0.3310522131501299,10,6
6081,0.8735654605617198,0.8735654626323452,10,6
6082,0.8697219902708799,0.8697261479186847,10,6
6083,0.045131102573552545,0.04513385508396602,10,6
6084,0.1621440190701019,0.16214433229918768,10,6
6085,0.5675121611030012,0.5675125458692114,10,6
6086,0.447528065140934,0.48776523540063477,10,6
6087,0.32675705928171017,0.3267762609675088,10,6
6088,0.545984726268793,0.5459847569932568,10,6
6089,0.13098149145481197,0.13098622462276696,10,6
6090,0.6695642922516978,0.6695629069236118,10,6
6091,0.628520711326948,0.628544635220229,10,6
6092,0.5144317386478245,0.514430359263774,10,6
6093,0.6943638854885248,0.6943650276423039,10,6
6094,0.5453779560662345,0.5453787270695305,10,6
6095,0.32071096426142565,0.3207110146541269,10,6
6096,0.4312463496494424,0.44167417807405995,10,6
6097,0.7074347718727862,0.9675506690419828,10,6
6098,0.09233108918399084,0.09235370738564226,10,6
6099,0.933069217743997,0.9323535441873285,10,6
6100,0.9785747062164794,0.9785747212211533,10,6
6101,0.6956993837931915,0.6957014507613077,10,6
6102,0.9779981195968271,0.9779981006033301,10,6
6103,0.34520281763837857,0.34520282997645146,10,6
6104,0.6679300877601704,0.6679301784017615,10,6
6105,0.8659029293724801,0.8659030893008616,10,6
6106,0.08264943327353623,0.08265623469229025,10,6
6107,0.7680477983720541,0.7680477826227945,10,6
6108,0.2370908452125784,0.1927185423951211,10,6
6109,0.040883790251669744,0.9994423243281844,10,6
6110,0.3092451315535767,0.3092557501862474,10,6
6111,0.2618591847014753,0.26185929379687145,10,6
6112,0.6199021064715637,0.619916348658017,10,6
6113,0.4469445354279944,0.44695053552111685,10,6
6114,0.45284584689566443,0.452880077171403,10,6
6115,0.9462282973359402,0.9462293095540537,10,6
6116,0.8949285852918314,0.8949290253708837,10,6
6117,0.353123579094598,0.35312407736907625,10,6
6118,0.8618362943405207,0.8618014965896172,10,6
6119,0.7297754619179004,0.7143192279931935,10,6
6120,0.4033316821206383,0.4033322401446525,10,6
6121,0.19269579993784358,0.19269683442005692,10,6
6122,0.1792035445184429,0.17920387097976787,10,6
6123,0.9015223118151255,0.9015225592428506,10,6
6124,0.9020123147834564,0.9020123561883733,10,6
6125,0.43032055796209134,0.43032296396055814,10,6
6126,0.13302036381654236,0.13302056919755353,10,6
6127,0.46957355327199857,0.469581747778294,10,6
6128,0.7371448064350408,0.7371451513523861,10,6
6129,0.7078244024608304,0.7078321687312822,10,6
6130,0.32673309546417484,0.3267347986571322,10,6
6131,0.6300773461349265,0.6300773640587802,10,6
6132,0.755695539365466,0.7317996340137469,10,6
6133,0.32294279951693694,0.32295452319081897,10,6
6134,0.15595689409261282,0.15595709971407612,10,6
6135,0.7794533669962816,0.7794536996506768,10,6
6136,0.02858944774341521,0.02858962270754072,10,6
6137,0.34256523112758397,0.3425703333691319,10,6
6138,0.4558823642970864,0.45588282725705775,10,6
6139,0.6089952767627991,0.6089975531570143,10,6
6140,0.4107444666788297,0.41074324761329184,10,6
6141,0.12911873693039808,0.1291615404775923,10,6
6142,0.7674790466302749,0.7674800047849846,10,6
6143,0.8098147137620562,0.809815165542888,10,6
6144,0.21089760437698601,0.21091459077470287,10,6
6145,0.2658818727281578,0.2658820604684897,10,6
6146,0.30897837214473256,0.3089783128886946,10,6
6147,0.2869374638572352,0.28696760628898355,10,6
6148,0.09845816028348763,0.09847489581762363,10,6
6149,0.8827606416912044,0.8827606058900209,10,6
6150,0.03639788547799896,0.03639789043975302,10,6
6151,0.7293316109077448,0.7293374292966027,10,6
6152,0.574642899406262,0.5746438706752051,10,6
6153,0.2634334231453279,0.26343400237316117,10,6
6154,0.32813935462077204,0.32813939125010283,10,6
6155,0.7885545545556419,0.7885545363377262,10,6
6156,0.936023381548083,0.9360234924105992,10,6
6157,0.2898246120484552,0.2898252215852781,10,6
6158,0.6549284334754829,0.6549290485657484,10,6
6159,0.5359009606590959,0.5359044398840548,10,6
6160,0.5219490315020896,0.5219490695830414,10,6
6161,0.9189100300487234,0.9189100039433002,10,6
6162,0.026508447067097936,0.026512557298987334,10,6
6163,0.4738959811211767,0.4738958155458346,10,6
6164,0.6235003214611519,0.623523445351462,10,6
6165,0.970590616310714,0.9705906479669624,10,6
6166,0.6924928406639116,0.6924931434223118,10,6
6167,0.47336950366357544,0.47337010293805604,10,6
6168,0.19586808363408603,0.1958892516376758,10,6
6169,0.9708414632653177,0.9708414712102936,10,6
6170,0.639987860165628,0.6399932224969672,10,6
6171,0.23639949379156,0.2363996206885468,10,6
6172,0.4086221381166679,0.4086227473937274,10,6
6173,0.7158917123258931,0.715893470891801,10,6
6174,0.7414916385616007,0.7414914694046622,10,6
6175,0.14505085494936673,0.14504969601682383,10,6
6176,0.21392714005374902,0.21393155001336273,10,6
6177,0.17315600153239774,0.17315693272571941,10,6
6178,0.8964262223531014,0.8964273851521857,10,6
6179,0.03385007093955024,0.033854457536873196,10,6
6180,0.8250990891422669,0.8250999037493035,10,6
6181,0.5510221313748838,0.5510221637976838,10,6
6182,0.7818268486961266,0.7818267948154087,10,6
6183,0.8736618514292921,0.8736617155349031,10,6
6184,0.9491545610210131,0.9491553575184868,10,6
6185,0.19257040853924734,0.19257042743665198,10,6
6186,0.6452746302876853,0.6452746104824247,10,6
6187,0.343321810363157,0.34332369613679137,10,6
6188,0.8363121213248181,0.8363121631218646,10,6
6189,0.9253086850706067,0.9253088096770341,10,6
6190,0.836577645262697,0.8365855490714748,10,6
6191,0.7740262116463408,0.7740266861077459,10,6
6192,0.6112037600466345,0.6112038987330173,10,6
6193,0.43666079186257334,0.43666512608665353,10,6
6194,0.388291601624961,0.9917056099782584,10,6
6195,0.6515055844537059,0.6515186097316525,10,6
6196,0.4541169399385365,0.45412568485550264,10,6
6197,0.4149643530680618,0.41496429460280604,10,6
6198,0.2838776271316411,0.32290757458860997,10,6
6199,0.9410395623982449,0.9424766556609022,10,6
6200,0.21775827861859764,0.9797956360358341,10,6
6201,0.9268744893318073,0.926874147297192,10,6
6202,0.45332276390306103,0.4533317124094074,10,6
6203,0.18761347615236856,0.1876296182620496,10,6
6204,0.5015448966898117,0.5015470221131033,10,6
6205,0.46505847080268403,0.4650585013126346,10,6
6206,0.0367218756079191,0.999547598292074,10,6
6207,0.22296850623046371,0.22296861981274685,10,6
6208,0.5408682471883247,0.5408801228331461,10,6
6209,0.9009312611629726,0.9801762357299016,10,6
6210,0.5285135993924261,0.5285150873017501,10,6
6211,0.9235398413482347,0.9235403678007518,10,6
6212,0.2562821809921383,0.25628702752038934,10,6
6213,0.5208851890040579,0.9721540529798123,10,6
6214,0.23441840346771636,0.23441853339175478,10,6
6215,0.08695020262670436,0.982809763259479,10,6
6216,0.45257422222670807,0.45257430195380843,10,6
6217,0.04510443823081803,0.04510440682416524,10,6
6218,0.6277477295339392,0.6277483204354256,10,6
6219,0.6057713079758673,0.6057781601820282,10,6
6220,0.8316758589124255,0.8316802051907743,10,6
6221,0.26717757733434044,0.2671781965924538,10,6
6222,0.9508946661266533,0.9508953458015789,10,6
6223,0.7893711721419465,0.7893703421849478,10,6
6224,0.5257656709532625,0.5172643469067268,10,6
6225,0.35829428172665223,0.358294717957762,10,6
6226,0.3173634813160193,0.31736340391059237,10,6
6227,0.956139429858678,0.9561394141213263,10,6
6228,0.524817870891538,0.5248263639301538,10,6
6229,0.5335388865363194,0.5335538872228834,10,6
6230,0.8510551787683489,0.8510554448140931,10,6
6231,0.8758015981071658,0.8758049723038099,10,6
6232,0.801868790868591,0.8018688553512667,10,6
6233,0.6474989662374546,0.6475027680298096,10,6
6234,0.4386758590320591,0.43867124550356973,10,6
6235,0.2938592875430498,0.29385981329688093,10,6
6236,0.37087343475939794,0.37087334879122247,10,6
6237,0.6090395114488963,0.6090410069115353,10,6
6238,0.5965569454369846,0.5965615970366583,10,6
6239,0.8853348225487597,0.885336218669333,10,6
6240,0.0025665121570170707,0.0025663854366323,10,6
6241,0.6693197040289959,0.669323856842831,10,6
6242,0.10488603456485292,0.10489038117306385,10,6
6243,0.8624578939486867,0.8624580311222726,10,6
6244,0.08163347433519395,0.08163214215551381,10,6
6245,0.9166387945952289,0.9166391129374135,10,6
6246,0.10188218714555065,0.10191308660733334,10,6
6247,0.9030888637733302,0.9030888501983159,10,6
6248,0.6581357472621653,0.6581364071302744,10,6
6249,0.7421930025085237,0.7421930285574663,10,6
6250,0.533446857450365,0.5334576353298923,10,6
6251,0.08815331953633924,0.08817416416540959,10,6
6252,0.036188616438768945,0.036188753657956506,10,6
6253,0.7360406023877493,0.9619838780598456,10,6
6254,0.4627682597250342,0.46276874468215345,10,6
6255,0.2892183622838601,0.2892186176069771,10,6
6256,0.7218578795039103,0.7218578423819957,10,6
6257,0.9352864671700989,0.9352865060937167,10,6
6258,0.8808683048478964,0.8808683771109802,10,6
6259,0.547017660541522,0.5470155732105166,10,6
6260,0.5909796765365901,0.5909823540831074,10,6
6261,0.7678526087020534,0.7762794680041281,10,6
6262,0.3377074392166808,0.3377075256050056,10,6
6263,0.47192565956710397,0.4719258453245422,10,6
6264,0.17557787882422293,0.1755784280343453,10,6
6265,0.35473036730539453,0.3547428083394487,10,6
6266,0.6583362235026866,0.6583441700470631,10,6
6267,0.7537808813933162,0.7537808764432079,10,6
6268,0.3932541750328007,0.39327550810228773,10,6
6269,0.6167809814638281,0.6167814201788904,10,6
6270,0.4364215856758583,0.4364212666189833,10,6
6271,0.49973576196398395,0.4997356927950859,10,6
6272,0.16350476640655132,0.1635053678392211,10,6
6273,0.38235886377680905,0.3823590117966664,10,6
6274,0.6314888139789014,0.6314888338011694,10,6
6275,0.861949664404411,0.8619499033786124,10,6
6276,0.35689685886438804,0.35689756353613944,10,6
6277,0.3181196461021131,0.3181198856164804,10,6
6278,0.13488637895656347,0.13488692429189852,10,6
6279,0.7507737513391811,0.7507738327977869,10,6
6280,0.15224347218783882,0.1522603643436885,10,6
6281,0.9872696304011983,0.9872704011303053,10,6
6282,0.05573085775373394,0.999893053302663,10,6
6283,0.5752591812321841,0.5752687277755368,10,6
6284,0.5428324167066574,0.5428464419490662,10,6
6285,0.45508028025335545,0.45510043850601045,10,6
6286,0.9704352217921822,0.9704379744925514,10,6
6287,0.7393964552213028,0.7393965312326461,10,6
6288,0.7862623892000138,0.7862626890447378,10,6
6289,0.47541548758097507,0.4754183533406209,10,6
6290,0.2747959365807635,0.2747960256027109,10,6
6291,0.5226993929554623,0.522699931973066,10,6
6292,0.36850947369951215,0.9652677054708437,10,6
6293,0.1641883589537355,0.16418826858302527,10,6
6294,0.6844740727277405,0.6844740666207604,10,6
6295,0.9459613048401779,0.945961302848529,10,6
6296,0.5051955218283655,0.5051959900023907,10,6
6297,0.9159443118081885,0.9159443224437089,10,6
6298,0.6188211116130937,0.6188217120470212,10,6
6299,0.4213512194999114,0.42135331349296556,10,6
6300,0.3545081391658975,0.395774735809754,10,6
6301,0.48770211190410395,0.4877119888177237,10,6
6302,0.2629399934794482,0.262940363006539,10,6
6303,0.8230004173335584,0.8230007126791308,10,6
6304,0.2433223909602319,0.24332245691101373,10,6
6305,0.5386369002494944,0.5386368963395132,10,6
6306,0.538496259136035,0.5384964879243767,10,6
6307,0.1257282459222568,0.12573223640950276,10,6
6308,0.40719479952543736,0.4603968947878133,10,6
6309,0.642656730585575,0.6477334792259999,10,6
6310,0.10640368342236936,0.10640406912248213,10,6
6311,0.42567462829901104,0.42567491015069125,10,6
6312,0.5757923520407442,0.5757926283382274,10,6
6313,0.08154545601944173,0.08154785974436826,10,6
6314,0.160074239174409,0.16007877801019532,10,6
6315,0.7600270786181209,0.7600272989051527,10,6
6316,0.0008874398520030284,0.0008874794000961407,10,6
6317,0.015034289020380148,0.9972369828433167,10,6
6318,0.8451553988430778,0.8451560322013293,10,6
6319,0.31305639136934527,0.3130742415387606,10,6
6320,0.1513704282327418,0.1513710730184319,10,6
6321,0.759159272587127,0.7591593423230799,10,6
6322,0.6536755608672318,0.6536772268635196,10,6
6323,0.41763946357774206,0.4176395520426287,10,6
6324,0.6693766300242388,0.6694013339068393,10,6
6325,0.3733578320016191,0.3733605113016165,10,6
6326,0.09989108251935289,0.09989111592286622,10,6
6327,0.2727599207516027,0.27276018676754965,10,6
6328,0.2340903593059549,0.23409814215827096,10,6
6329,0.41540521309209444,0.41540597187533446,10,6
6330,0.6826020684598348,0.6826024203006807,10,6
6331,0.7734729104218645,0.7734728910719013,10,6
6332,0.7548376566143296,0.7548377093642216,10,6
6333,0.042700697161578725,0.04270142088102421,10,6
6334,0.7990314196907728,0.7990349178560905,10,6
6335,0.2313157811941574,0.23132138925000378,10,6
6336,0.13490662843812343,0.13491049010646403,10,6
6337,0.37719683501588275,0.37719769471989384,10,6
6338,0.9914356723547587,0.9914356583678902,10,6
6339,0.21561164582189762,0.21561197799348353,10,6
6340,0.6934573670483541,0.9041394007882859,10,6
6341,0.7474674944500048,0.7474698332769278,10,6
6342,0.14912922455604385,0.14913477521751103,10,6
6343,0.543137977003977,0.5431395907338563,10,6
6344,0.31396675720964795,0.313987468928581,10,6
6345,0.906941162099386,0.9713451277398083,10,6
6346,0.7382410566099862,0.7382410512459239,10,6
6347,0.6366594055457226,0.6366615524489692,10,6
6348,0.5445067338950391,0.5445225181923778,10,6
6349,0.812248603424111,0.812249450720707,10,6
6350,0.3768876562459573,0.376886734048581,10,6
6351,0.22542500289830758,0.22542561122906135,10,6
6352,0.9145696788550919,0.9145697651913263,10,6
6353,0.6224473807237553,0.6224513079190219,10,6
6354,0.1166448272709662,0.11664627105059282,10,6
6355,0.29997611081158326,0.29997624706012926,10,6
6356,0.37110512361455916,0.3711056101198873,10,6
6357,0.11682898995545915,0.1168298803877865,10,6
6358,0.5432709687596097,0.9573495799660273,10,6
6359,0.8146660695987655,0.8146660463561939,10,6
6360,0.5878561462782849,0.5878806589329943,10,6
6361,0.6785907284491888,0.6785914421855839,10,6
6362,0.44139973590587145,0.4414008700980655,10,6
6363,0.6397570898786096,0.639784651939844,10,6
6364,0.40619461631113507,0.4061953424871366,10,6
6365,0.20180537309769975,0.20180544601312,10,6
6366,0.27387605401756343,0.2738748145668173,10,6
6367,0.8640322175912145,0.8640326509825749,10,6
6368,0.7690343512897247,0.7690346838338094,10,6
6369,0.3926371413609705,0.39265231166579473,10,6
6370,0.15455574618476145,0.15455674020786422,10,6
6371,0.7911150769673916,0.7911155058619805,10,6
6372,0.9706301470131482,0.9706301727731795,10,6
6373,0.9398964019414956,0.9398961112344952,10,6
6374,0.9644084103605992,0.9644084951646785,10,6
6375,0.3148207289575017,0.9947295179059998,10,6
6376,0.8596309749005254,0.8596312151468833,10,6
6377,0.07428590516935686,0.07428617599020962,10,6
6378,0.5722636328159338,0.5722636525830558,10,6
6379,0.9178961028753164,0.9178960826072928,10,6
6380,0.7336677441625037,0.7336681723860623,10,6
6381,0.8473201064369362,0.8473205657017627,10,6
6382,0.544238046269454,0.5442387363643588,10,6
6383,0.33610313297384087,0.33610336228525983,10,6
6384,0.347851460741362,0.34785207283523756,10,6
6385,0.3354901193700084,0.33549357489158615,10,6
6386,0.13538669220001157,0.13538677652242223,10,6
6387,0.7857251621639872,0.7857249454631203,10,6
6388,0.7181665542412758,0.9943301068706346,10,6
6389,0.570239711499973,0.5702738005305326,10,6
6390,0.526826414302469,0.5268258357604052,10,6
6391,0.906925650290759,0.9101182399586524,10,6
6392,0.7577999023127209,0.7578000395808536,10,6
6393,0.43300693826971637,0.4330539343816848,10,6
6394,0.8837440609842779,0.8837453711715746,10,6
6395,0.9579855986196024,0.9579856087582037,10,6
6396,0.3584011296496691,0.3584011707868008,10,6
6397,0.8619270907040568,0.8619276738294717,10,6
6398,0.00506326749534345,0.005064764937190617,10,6
6399,0.4613304807732571,0.4613311059141809,10,6
6400,0.3420610618646328,0.3420593719952819,10,6
6401,0.18657721873461064,0.18657793738001804,10,6
6402,0.9315551490141122,0.9948545092769612,10,6
6403,0.02050963178795401,0.971309414183826,10,6
6404,0.8373342970714783,0.8373354498809849,10,6
6405,0.12740418535672077,0.1274151438792905,10,6
6406,0.6410811043045344,0.6410813421296342,10,6
6407,0.6502326675052366,0.6502368353987645,10,6
6408,0.1918927247003318,0.19189284861321132,10,6
6409,0.6611437039753416,0.661143661862692,10,6
6410,0.9045570037925483,0.9045579234301051,10,6
6411,0.9138417012390394,0.9959515319008886,10,6
6412,0.45897673022824637,0.4589769031093023,10,6
6413,0.01424966022869564,0.014249678980937491,10,6
6414,0.9111999571746697,0.9111999635901629,10,6
6415,0.9733621886823254,0.9733628011616242,10,6
6416,0.9087108430306633,0.9087109286160008,10,6
6417,0.09843890338379947,0.09843940068927691,10,6
6418,0.4440197691916812,0.44402583309005395,10,6
6419,0.8592753668988395,0.8592754508649887,10,6
6420,0.6717729403213605,0.6717729552674297,10,6
6421,0.9411633901017503,0.9411636082729445,10,6
6422,0.5260625203703962,0.5260636834046868,10,6
6423,0.35320294232198723,0.3532037647329266,10,6
6424,0.764750120440467,0.7647574397383957,10,6
6425,0.7957191575334794,0.7957191502302717,10,6
6426,0.8032734053372426,0.8032891270629228,10,6
6427,0.12662583163328237,0.12662679471559812,10,6
6428,0.8638534224674888,0.8638535254615392,10,6
6429,0.4403370820813727,0.4403312212221583,10,6
6430,0.8256139020497345,0.8256162466768107,10,6
6431,0.421825145020307,0.4218460552119365,10,6
6432,0.01993374243171902,0.01993390601634706,10,6
6433,0.01727285120867378,0.01727247907743185,10,6
6434,0.1010019073766902,0.9282907958229666,10,6
6435,0.16662258177036282,0.16662428191694845,10,6
6436,0.1529271391706302,0.9945224147033509,10,6
6437,0.8762679892407191,0.8762693029972741,10,6
6438,0.04955513461776482,0.04955513867066724,10,6
6439,0.0003437076700669816,0.0003458247142765964,10,6
6440,0.8065280490662879,0.8065280185263919,10,6
6441,0.005399740152490108,0.00539989293600846,10,6
6442,0.1143023365673451,0.11430692673625616,10,6
6443,0.2734460838827647,0.2734642163050386,10,6
6444,0.4342029792243366,0.4342080241144973,10,6
6445,0.9166138724144662,0.9166140226485354,10,6
6446,0.06007899644004054,0.060078993916428104,10,6
6447,0.8319527546822867,0.8319527384754141,10,6
6448,0.2127857704687891,0.2128175080201795,10,6
6449,0.7866452549484542,0.7866451987875905,10,6
6450,0.556237298898977,0.556238082841648,10,6
6451,0.3078012946537454,0.3262066619654094,10,6
6452,0.0006139498218310526,0.9025046551287583,10,6
6453,0.957598108687354,0.9575980981166491,10,6
6454,0.9280996407725919,0.9281095201092924,10,6
6455,0.19865921790292818,0.19865922312045625,10,6
6456,0.7522650204956646,0.7406734638085656,10,6
6457,0.43651257765384543,0.4365520010456605,10,6
6458,0.8194298146212521,0.8194302988493504,10,6
6459,0.18985712189599901,0.18985741189032856,10,6
6460,0.18269416165808905,0.18269418369374557,10,6
6461,0.8320071356324912,0.8320074067734539,10,6
6462,0.9068055905208351,0.9068056251442164,10,6
6463,0.6620793434450686,0.662079348864985,10,6
6464,0.4867164285609382,0.486716419311358,10,6
6465,0.8791136138251532,0.8791137804146671,10,6
6466,0.919907922002032,0.9199078378301684,10,6
6467,0.7898437620722275,0.7898968257136699,10,6
6468,0.012647626258626608,0.012647846015489054,10,6
6469,0.9872469572258588,0.987246961694299,10,6
6470,0.8495471404906539,0.8495487858193784,10,6
6471,0.007929194916335024,0.007929284007488373,10,6
6472,0.8142779744956661,0.8142814875232255,10,6
6473,0.3668917644596734,0.3669339317673189,10,6
6474,0.4233093893348695,0.406442034298257,10,6
6475,0.4443576286441262,0.44435438696629137,10,6
6476,0.8809447152482631,0.8809495739550617,10,6
6477,0.6837749991266989,0.6837886229970187,10,6
6478,0.692523369966937,0.6925233839023026,10,6
6479,0.1736538797634848,0.17366674811277005,10,6
6480,0.7934286635561273,0.7934453625877428,10,6
6481,0.016377426583089664,0.016381413565772773,10,6
6482,0.15583561325800058,0.15583556751346503,10,6
6483,0.4833361149775882,0.4833370538144588,10,6
6484,0.34906875470637677,0.34906922821176034,10,6
6485,0.9065268016901719,0.9065263314151789,10,6
6486,0.012969997650123728,0.0129703982630543,10,6
6487,0.8115504998914167,0.8115504386712422,10,6
6488,0.18166930896351785,0.1816797015863275,10,6
6489,0.6963858433528454,0.6963865000233175,10,6
6490,0.33850441530118447,0.3385043971995707,10,6
6491,0.7236549815799613,0.723654978613782,10,6
6492,0.5941647649855502,0.5941754204291081,10,6
6493,0.1280179537743268,0.12801847417572823,10,6
6494,0.6585451191369713,0.6585451635500814,10,6
6495,0.07444452212194899,0.07444974519240864,10,6
