,padjScreen,p_naive,p_aware
LINC01612,0.00014039821300998519,0.0006855230718728413,9.204422638393954e-05
LINC01620,3.970146496799711e-14,2.396768639116729e-10,2.6028042315812638e-14
LINC01621,0.47867457672407365,,
LINC01625,1.9981387318720916e-05,1.3099677683922687e-05,6.775983768348955e-05
LINC01639,0.35298936632882894,,
LINC01671,0.03193806813763767,0.02093840591630133,0.07992347974497944
LINC01679,1.3216448852011273e-09,1.3241232427559455e-08,8.664624599173249e-10
LINC01687,0.34857699684479304,,
LINC01702,9.704701639590848e-08,3.2834686921247886e-06,6.362344189092778e-08
LINC01714,8.245965053245206e-07,5.999725192457787e-06,5.406005232139071e-07
LINC01715,0.19846861829120566,,
LINC01719,1.4908593283630003e-12,9.773984339579346e-13,0.00022822759445534675
LINC01725,1.638049315859045e-05,0.0007055957833644239,1.0738953069599552e-05
LINC01727,8.15824333057431e-19,2.88537854291805e-17,5.348495396884012e-19
LINC01750,0.027204624154455726,0.17615689548326308,0.017835188430672014
LINC01767,2.0747203214120522e-15,2.934273999098256e-13,1.3601741991817883e-15
LINC01770,0.00440973505238234,0.005781991704207895,0.0034365257766713606
LINC01780,0.00016604603936633272,0.0016818222077678029,0.00010885878751536738
LINC01806,0.0005299338341509267,0.013465016360518566,0.0003474214432887967
LINC01814,3.805986927257187e-06,0.0007525976112855882,2.495182202367918e-06
LINC01816,0.6388616314695393,,
LINC01818,2.5757717583960083e-13,4.724425346943041e-13,1.6886605161156759e-13
LINC01831,0.0013929902233967809,0.0018264720714618922,0.0010294388434515691
LINC01836,7.582470337002273e-05,4.971022075607949e-05,0.0047498046003514715
LINC01843,2.8219545826136516e-07,1.8500564991437133e-07,0.0013738088314716422
LINC01852,0.720769777206018,,
LINC01863,3.4257884821671306e-20,5.614314509541684e-17,2.245926382080504e-20
LINC01871,0.06586982399488209,,
LINC01881,0.6689012849331482,,
LINC01909,0.010472007121639319,0.027552831172527156,0.006865385061060886
LINC01942,0.12265313449821406,,
LINC01948,2.2679311755590003e-06,1.4868420763411026e-06,0.0021321040635044696
LINC01963,7.673195292200878e-09,5.0305008120957084e-09,1.175500937872021e-06
LINC01979,1.5677705136558503e-09,2.691582172633571e-06,1.0278209457462344e-09
LINC02004,0.12309655981212336,,
LINC02012,0.00010090553342380305,6.615306251221413e-05,0.0039552599375446236
LINC02015,1.6845811989915638e-06,0.00033616130646969665,1.1044013304576757e-06
LINC02021,0.0023330742843381083,0.09116245981674893,0.0015295495077483053
LINC02027,4.207081997282262e-10,5.5149081036021835e-09,2.7581377246311855e-10
LINC02028,0.0013500343820045042,0.047927181558175005,0.000885074443750127
LINC02035,0.029092614200066695,0.019072943380989516,1.0
LINC02037,8.217293888821483e-07,3.289918341715705e-05,5.387208588703726e-07
LINC02068,0.7061638536168842,,
LINC02073,5.696622990829044e-05,1.0,3.7346718661905754e-05
LINC02084,0.019297098503298183,0.06147577263018951,0.012651062040685914
LINC02128,0.23896388513433275,,
LINC02139,0.36426869535487405,,
LINC02153,3.6395416652695384e-05,2.3860616868964308e-05,0.0005710084831104197
LINC02156,3.555052246573051e-05,8.621837898502516e-05,2.330670930740625e-05
LINC02158,0.0009986587971446887,0.0013094294355179726,0.0011167813664440045
LINC02160,9.97225430468889e-07,0.037600542766802865,6.537750111632254e-07
LINC02166,0.2709651096777672,,
LINC02175,0.01996782029051246,0.013090783221600094,0.13332477061384376
LINC02177,0.09247925315732637,,
LINC02197,0.02651831762130366,0.07620070615778513,0.01738524998379354
LINC02198,0.2512842394866406,,
LINC02210,0.008975963974584191,0.0058845881466593475,0.5534669712961974
LINC02245,5.88051952971631e-11,3.855233334130047e-11,1.1227102442522421e-05
LINC02266,0.0776564740872323,,
